"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2002","2002","USD","US Dollar","6","Millions","2015","2015",15739.754,,
"NOR","Norway","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2003","2003","USD","US Dollar","6","Millions","2015","2015",15622.569,,
"NOR","Norway","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2004","2004","USD","US Dollar","6","Millions","2015","2015",16466.55,,
"NOR","Norway","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",18027.529,,
"NOR","Norway","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",20369.743,,
"NOR","Norway","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",22285.13,,
"NOR","Norway","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2008","2008","USD","US Dollar","6","Millions","2015","2015",23346.12,,
"NOR","Norway","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2009","2009","USD","US Dollar","6","Millions","2015","2015",22523.468,,
"NOR","Norway","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",22427.736,,
"NOR","Norway","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",23070.704,,
"NOR","Norway","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",24873.866,,
"NOR","Norway","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",25728.511,,
"NOR","Norway","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",26067.046,,
"NOR","Norway","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",25015.852,,
"NOR","Norway","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",24294.513,,
"NOR","Norway","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",25252.702,,
"NOR","Norway","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",27215.211,,
"NOR","Norway","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",28733.037,,
"NOR","Norway","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",27859.543,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1990","1990","USD","US Dollar","6","Millions","2015","2015",12661.073,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1991","1991","USD","US Dollar","6","Millions","2015","2015",12852.289,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1992","1992","USD","US Dollar","6","Millions","2015","2015",12743.908,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1993","1993","USD","US Dollar","6","Millions","2015","2015",13005.188,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1994","1994","USD","US Dollar","6","Millions","2015","2015",13224.305,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1995","1995","USD","US Dollar","6","Millions","2015","2015",13624.47,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1996","1996","USD","US Dollar","6","Millions","2015","2015",14093.583,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1997","1997","USD","US Dollar","6","Millions","2015","2015",14437.946,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1998","1998","USD","US Dollar","6","Millions","2015","2015",15366.746,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1999","1999","USD","US Dollar","6","Millions","2015","2015",16891.392,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2000","2000","USD","US Dollar","6","Millions","2015","2015",16864.979,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2001","2001","USD","US Dollar","6","Millions","2015","2015",17558.293,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2002","2002","USD","US Dollar","6","Millions","2015","2015",18037.326,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2003","2003","USD","US Dollar","6","Millions","2015","2015",17907.864,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2004","2004","USD","US Dollar","6","Millions","2015","2015",18509.042,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",18757.673,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",19545.479,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",20420.461,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2008","2008","USD","US Dollar","6","Millions","2015","2015",20631.642,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2009","2009","USD","US Dollar","6","Millions","2015","2015",20857.828,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",21340.953,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",22119.707,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",22788.964,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",23595.494,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",24028.521,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",24929.544,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",25284.2,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",25547.463,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",25977.266,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",27278.702,,
"NOR","Norway","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",27201.199,,
"ITA","Italy","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1990","1990","USD","US Dollar","6","Millions","2015","2015",198956.254,"E","Estimated value"
"ITA","Italy","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1991","1991","USD","US Dollar","6","Millions","2015","2015",200075.24,"E","Estimated value"
"ITA","Italy","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1992","1992","USD","US Dollar","6","Millions","2015","2015",198816.157,"E","Estimated value"
"ITA","Italy","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1993","1993","USD","US Dollar","6","Millions","2015","2015",199712.08,"E","Estimated value"
"ITA","Italy","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1994","1994","USD","US Dollar","6","Millions","2015","2015",201326.094,"E","Estimated value"
"ITA","Italy","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1995","1995","USD","US Dollar","6","Millions","2015","2015",202072.476,,
"ITA","Italy","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1996","1996","USD","US Dollar","6","Millions","2015","2015",198145.355,,
"ITA","Italy","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1997","1997","USD","US Dollar","6","Millions","2015","2015",198412.859,,
"ITA","Italy","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1998","1998","USD","US Dollar","6","Millions","2015","2015",200472.448,,
"ITA","Italy","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1999","1999","USD","US Dollar","6","Millions","2015","2015",204324.233,,
"ITA","Italy","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2000","2000","USD","US Dollar","6","Millions","2015","2015",205312.698,,
"ITA","Italy","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2001","2001","USD","US Dollar","6","Millions","2015","2015",209387.384,,
"ITA","Italy","B1GVL","Real estate activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2002","2002","USD","US Dollar","6","Millions","2015","2015",214419.801,,
